Date,NO3N,Student_Flag
8/20/2016 16:59,0.269,
8/20/2016 17:29,0.299,
8/20/2016 17:59,0.307,
8/20/2016 18:29,0.321,
8/20/2016 18:59,0.369,
8/20/2016 19:29,0.512,3
8/20/2016 19:59,0.208,
8/20/2016 20:29,0.185,
8/20/2016 20:59,0.127,
8/20/2016 21:29,0.092,
8/20/2016 21:59,0.121,
8/20/2016 22:29,0.096,
8/20/2016 22:59,0.150,
8/20/2016 23:29,0.145,
8/20/2016 23:59,0.138,
8/21/2016 0:29,0.196,
8/21/2016 0:59,0.202,
8/21/2016 1:29,0.107,
8/21/2016 1:59,0.175,
8/21/2016 2:29,0.101,
8/21/2016 2:59,0.132,
8/21/2016 3:29,0.088,
8/21/2016 3:59,0.098,
8/21/2016 4:29,0.107,
8/21/2016 4:59,0.121,
8/21/2016 5:29,0.078,
8/21/2016 5:59,0.069,
8/21/2016 6:29,0.109,
8/21/2016 6:59,0.151,
8/21/2016 7:29,0.137,
8/21/2016 7:59,0.078,
8/21/2016 8:29,0.148,
8/21/2016 8:59,0.118,
8/21/2016 9:29,0.095,
8/21/2016 9:59,0.096,
8/21/2016 10:29,0.080,
8/21/2016 10:59,0.113,
8/21/2016 11:29,0.065,
8/21/2016 11:59,0.144,
8/21/2016 12:29,0.251,
8/21/2016 12:59,0.223,
8/21/2016 13:29,0.175,
8/21/2016 13:59,0.129,
8/21/2016 14:29,0.093,
8/21/2016 14:59,0.094,
8/21/2016 15:29,0.128,
8/21/2016 15:59,0.097,
8/21/2016 16:29,0.072,
8/21/2016 16:59,0.084,
8/21/2016 17:29,0.107,
8/21/2016 17:59,0.129,
8/21/2016 18:29,0.077,
8/21/2016 18:59,0.030,
8/21/2016 19:29,0.064,
8/21/2016 19:59,0.030,
8/21/2016 20:29,0.030,
8/21/2016 20:59,0.030,
8/21/2016 21:29,0.030,
8/21/2016 21:59,0.030,
8/21/2016 22:29,0.030,
8/21/2016 22:59,0.030,
8/21/2016 23:29,0.030,
8/21/2016 23:59,0.030,
8/22/2016 0:29,0.030,
8/22/2016 0:59,0.030,
8/22/2016 1:29,0.030,
8/22/2016 1:59,0.030,
8/22/2016 2:29,0.030,
8/22/2016 2:59,0.030,
8/22/2016 3:29,0.030,
8/22/2016 3:59,0.030,
8/22/2016 4:29,0.030,
8/22/2016 4:59,0.030,
8/22/2016 5:29,0.030,
8/22/2016 5:59,0.030,
8/22/2016 6:29,0.030,
8/22/2016 6:59,0.030,
8/22/2016 7:29,0.030,
8/22/2016 7:59,0.030,
8/22/2016 8:29,0.030,
8/22/2016 8:59,0.030,
8/22/2016 9:29,0.161,
8/22/2016 9:59,0.142,
8/22/2016 10:29,0.160,
8/22/2016 10:59,0.124,
8/22/2016 11:29,0.082,
8/22/2016 11:59,0.126,
8/22/2016 12:29,0.167,
8/22/2016 12:59,0.135,
8/22/2016 13:29,0.130,
8/22/2016 13:59,0.030,
8/22/2016 14:29,0.133,
8/22/2016 14:59,0.103,
8/22/2016 15:29,0.081,
8/22/2016 15:59,0.030,
8/22/2016 16:29,0.030,
8/22/2016 16:59,0.030,
8/22/2016 17:29,0.030,
8/22/2016 17:59,0.030,
8/22/2016 18:29,0.030,
8/22/2016 18:59,0.069,
8/22/2016 19:29,0.132,
8/22/2016 19:59,0.095,
8/22/2016 20:29,0.115,
8/22/2016 20:59,0.030,
8/22/2016 21:29,0.030,
8/22/2016 21:59,0.066,
8/22/2016 22:29,0.030,
8/22/2016 22:59,0.030,
8/22/2016 23:29,0.030,
8/22/2016 23:59,0.030,
8/23/2016 0:29,0.030,
8/23/2016 0:59,0.030,
8/23/2016 1:29,0.030,
8/23/2016 1:59,0.030,
8/23/2016 2:29,0.030,
8/23/2016 2:59,0.030,
8/23/2016 3:29,0.030,
8/23/2016 3:59,0.030,
8/23/2016 4:29,0.030,
8/23/2016 4:59,0.030,
8/23/2016 5:29,0.030,
8/23/2016 5:59,0.030,
8/23/2016 6:29,0.030,
8/23/2016 6:59,0.030,
8/23/2016 7:29,0.030,
8/23/2016 7:59,0.030,
8/23/2016 8:29,0.030,
8/23/2016 8:59,0.030,
8/23/2016 9:29,0.030,
8/23/2016 9:59,0.068,
8/23/2016 10:29,0.030,
8/23/2016 10:59,0.030,
8/23/2016 11:29,0.108,
8/23/2016 11:59,0.066,
8/23/2016 12:29,0.030,
8/23/2016 12:59,0.030,
8/23/2016 13:29,0.030,
8/23/2016 13:59,0.030,
8/23/2016 14:29,0.126,
8/23/2016 14:59,0.083,
8/23/2016 15:29,0.030,
8/23/2016 15:59,0.088,
8/23/2016 16:29,0.110,
8/23/2016 16:59,0.079,
8/23/2016 17:29,0.075,
8/23/2016 17:59,0.030,
8/23/2016 18:29,0.076,
8/23/2016 18:59,0.073,
8/23/2016 19:29,0.154,
8/23/2016 19:59,0.030,
8/23/2016 20:29,0.030,
8/23/2016 20:59,0.074,
8/23/2016 21:29,0.030,
8/23/2016 21:59,0.030,
8/23/2016 22:29,0.030,
8/23/2016 22:59,0.030,
8/23/2016 23:29,0.030,
8/23/2016 23:59,0.030,
8/24/2016 0:29,0.030,
8/24/2016 0:59,0.030,
8/24/2016 1:29,0.070,
8/24/2016 1:59,0.030,
8/24/2016 2:29,0.030,
8/24/2016 2:59,0.030,
8/24/2016 3:29,0.030,
8/24/2016 3:59,0.030,
8/24/2016 4:29,0.030,
8/24/2016 4:59,0.030,
8/24/2016 5:29,0.030,
8/24/2016 5:59,0.030,
8/24/2016 6:29,0.030,
8/24/2016 6:59,0.030,
8/24/2016 7:29,0.030,
8/24/2016 7:59,0.030,
8/24/2016 8:29,0.030,
8/24/2016 8:59,0.030,
8/24/2016 9:29,0.030,
8/24/2016 9:59,0.030,
8/24/2016 10:29,0.030,
8/24/2016 10:59,0.030,
8/24/2016 11:29,0.062,
8/24/2016 11:59,0.071,
8/24/2016 12:29,0.030,
8/24/2016 12:59,0.030,
8/24/2016 13:29,0.030,
8/24/2016 13:59,0.030,
8/24/2016 14:29,0.030,
8/24/2016 14:59,0.030,
8/24/2016 15:29,0.030,
8/24/2016 15:59,0.030,
8/24/2016 16:29,0.030,
8/24/2016 16:59,0.030,
8/24/2016 17:29,0.030,
8/24/2016 17:59,0.030,
8/24/2016 18:29,0.030,
8/24/2016 18:59,0.030,
8/24/2016 19:29,0.030,
8/24/2016 19:59,0.030,
8/24/2016 20:29,0.030,
8/24/2016 20:59,0.030,
8/24/2016 21:29,0.030,
8/24/2016 21:59,0.030,
8/24/2016 22:29,0.030,
8/24/2016 22:59,0.030,
8/24/2016 23:29,0.030,
8/24/2016 23:59,0.030,
8/25/2016 0:29,0.030,
8/25/2016 0:59,0.030,
8/25/2016 1:29,0.073,
8/25/2016 1:59,0.030,
8/25/2016 2:29,0.030,
8/25/2016 2:59,0.030,
8/25/2016 3:29,0.030,
8/25/2016 3:59,0.030,
8/25/2016 4:29,0.030,
8/25/2016 4:59,0.030,
8/25/2016 5:29,0.030,
8/25/2016 5:59,0.030,
8/25/2016 6:29,0.030,
8/25/2016 6:59,0.030,
8/25/2016 7:29,0.030,
8/25/2016 7:59,0.030,
8/25/2016 8:29,0.030,
8/25/2016 8:59,0.030,
8/25/2016 9:29,0.085,
8/25/2016 9:59,0.030,
8/25/2016 10:29,0.091,
8/25/2016 10:59,0.081,
8/25/2016 11:29,0.090,
8/25/2016 11:59,0.030,
8/25/2016 12:29,0.030,
8/25/2016 12:59,0.030,
8/25/2016 13:29,0.030,
8/25/2016 13:59,0.030,
8/25/2016 14:29,0.030,
8/25/2016 14:59,0.030,
8/25/2016 15:29,0.030,
8/25/2016 15:59,0.030,
8/25/2016 16:29,0.030,
8/25/2016 16:59,0.030,
8/25/2016 17:29,0.030,
8/25/2016 17:59,0.190,
8/25/2016 18:29,0.030,
8/25/2016 18:59,0.120,
8/25/2016 19:29,0.072,
8/25/2016 19:59,0.030,
8/25/2016 20:29,0.030,
8/25/2016 20:59,0.074,
8/25/2016 21:29,0.068,
8/25/2016 21:59,0.030,
8/25/2016 22:29,0.030,
8/25/2016 22:59,0.030,
8/25/2016 23:29,0.030,
8/25/2016 23:59,0.030,
8/26/2016 0:29,0.030,
8/26/2016 0:59,0.030,
8/26/2016 1:29,0.030,
8/26/2016 1:59,0.030,
8/26/2016 2:29,0.030,
8/26/2016 2:59,0.030,
8/26/2016 3:29,0.030,
8/26/2016 3:59,0.030,
8/26/2016 4:29,0.030,
8/26/2016 4:59,0.030,
8/26/2016 5:29,0.030,
8/26/2016 5:59,0.030,
8/26/2016 6:29,0.030,
8/26/2016 6:59,0.062,
8/26/2016 7:29,0.030,
8/26/2016 7:59,0.030,
8/26/2016 8:29,0.030,
8/26/2016 8:59,0.115,
8/26/2016 9:29,0.030,
8/26/2016 9:59,0.073,
8/26/2016 10:29,0.095,
8/26/2016 10:59,0.030,
8/26/2016 11:29,0.030,
8/26/2016 11:59,0.030,
8/26/2016 12:29,0.030,
8/26/2016 12:59,0.030,
8/26/2016 13:29,0.134,
8/26/2016 13:59,0.030,
8/26/2016 14:29,0.030,
8/26/2016 14:59,0.087,
8/26/2016 15:29,0.030,
8/26/2016 15:59,0.030,
8/26/2016 16:29,0.030,
8/26/2016 16:59,0.079,
8/26/2016 17:29,0.071,
8/26/2016 17:59,0.099,
8/26/2016 18:29,0.030,
8/26/2016 18:59,0.030,
8/26/2016 19:29,0.030,
8/26/2016 19:59,0.030,
8/26/2016 20:29,0.030,
8/26/2016 20:59,0.030,
8/26/2016 21:29,0.092,
8/26/2016 21:59,0.030,
8/26/2016 22:29,0.159,
8/26/2016 22:59,0.251,
8/26/2016 23:29,0.176,
8/26/2016 23:59,0.174,
8/27/2016 0:29,0.101,
8/27/2016 0:59,0.134,
8/27/2016 1:29,0.087,
8/27/2016 1:59,0.370,3
8/27/2016 2:29,0.292,
8/27/2016 2:59,0.233,
8/27/2016 3:29,0.202,
8/27/2016 3:59,0.200,
8/27/2016 4:29,0.066,
8/27/2016 4:59,0.065,
8/27/2016 5:29,0.068,
8/27/2016 5:59,0.165,
8/27/2016 6:29,0.097,
8/27/2016 6:59,0.064,
8/27/2016 7:29,0.074,
8/27/2016 7:59,0.134,
8/27/2016 8:29,0.030,
8/27/2016 8:59,0.238,
8/27/2016 9:29,0.160,
8/27/2016 9:59,0.268,
8/27/2016 10:29,0.030,
8/27/2016 10:59,0.191,
8/27/2016 11:29,0.081,
8/27/2016 11:59,0.169,
8/27/2016 12:29,0.394,3
8/27/2016 12:59,0.218,
8/27/2016 13:29,0.225,
8/27/2016 13:59,0.174,
8/27/2016 14:29,0.176,
8/27/2016 14:59,0.178,
8/27/2016 15:29,0.198,
8/27/2016 15:59,0.131,
8/27/2016 16:29,0.068,
8/27/2016 16:59,0.101,
8/27/2016 17:29,0.275,
8/27/2016 17:59,0.246,
8/27/2016 18:29,0.209,
8/27/2016 18:59,0.176,
8/27/2016 19:29,0.206,
8/27/2016 19:59,0.030,
8/27/2016 20:29,0.128,
8/27/2016 20:59,0.030,
8/27/2016 21:29,0.075,
8/27/2016 21:59,0.134,
8/27/2016 22:29,0.107,
8/27/2016 22:59,0.152,
8/27/2016 23:29,0.167,
8/27/2016 23:59,0.126,
8/28/2016 0:29,0.030,
8/28/2016 0:59,0.083,
8/28/2016 1:29,0.074,
8/28/2016 1:59,0.084,
8/28/2016 2:29,0.358,
8/28/2016 2:59,0.240,
8/28/2016 3:29,0.214,
8/28/2016 3:59,0.148,
8/28/2016 4:29,0.109,
8/28/2016 4:59,0.178,
8/28/2016 5:29,0.132,
8/28/2016 5:59,0.124,
8/28/2016 6:29,0.088,
8/28/2016 6:59,0.030,
8/28/2016 7:29,0.361,
8/28/2016 7:59,0.184,
8/28/2016 8:29,0.141,
8/28/2016 8:59,0.164,
8/28/2016 9:29,0.206,
8/28/2016 9:59,0.131,
8/28/2016 10:29,0.207,
8/28/2016 10:59,0.184,
8/28/2016 11:29,0.094,
8/28/2016 11:59,0.189,
8/28/2016 12:29,0.127,
8/28/2016 12:59,0.133,
8/28/2016 13:29,0.087,
8/28/2016 13:59,0.202,
8/28/2016 14:29,0.090,
8/28/2016 14:59,0.337,
8/28/2016 15:29,0.237,
8/28/2016 15:59,0.144,
8/28/2016 16:29,0.263,
8/28/2016 16:59,0.397,
8/28/2016 17:29,0.378,
8/28/2016 17:59,0.483,
8/28/2016 18:29,0.262,
8/28/2016 18:59,0.191,
8/28/2016 19:29,0.127,
8/28/2016 19:59,0.109,
8/28/2016 20:29,0.123,
8/28/2016 20:59,0.188,
8/28/2016 21:29,0.167,
8/28/2016 21:59,0.146,
8/28/2016 22:29,0.145,
8/28/2016 22:59,0.135,
8/28/2016 23:29,0.178,
8/28/2016 23:59,0.143,
8/29/2016 0:29,0.142,
8/29/2016 0:59,0.198,
8/29/2016 1:29,0.177,
8/29/2016 1:59,0.218,
8/29/2016 2:29,0.218,
8/29/2016 2:59,0.190,
8/29/2016 3:29,0.240,
8/29/2016 3:59,0.195,
8/29/2016 4:29,0.175,
8/29/2016 4:59,0.204,
8/29/2016 5:29,0.162,
8/29/2016 5:59,0.153,
8/29/2016 6:29,0.181,
8/29/2016 6:59,0.369,
8/29/2016 7:29,0.149,
8/29/2016 7:59,0.451,
8/29/2016 8:29,0.293,
8/29/2016 8:59,0.364,
8/29/2016 9:29,0.255,
8/29/2016 9:59,0.189,
8/29/2016 10:29,0.179,
8/29/2016 10:59,0.196,
8/29/2016 11:29,0.151,
8/29/2016 11:59,0.204,
8/29/2016 12:29,0.146,
8/29/2016 12:59,0.250,
8/29/2016 13:29,0.271,
8/29/2016 13:59,0.141,
8/29/2016 14:29,0.260,
8/29/2016 14:59,0.135,
8/29/2016 15:29,0.183,
8/29/2016 15:59,0.260,
8/29/2016 16:29,0.178,
8/29/2016 16:59,0.260,
8/29/2016 17:29,0.251,
8/29/2016 18:29,0.208,
8/29/2016 18:59,0.182,
8/29/2016 19:29,0.215,
8/29/2016 19:59,0.186,
8/29/2016 20:29,0.158,
8/29/2016 20:59,0.105,
8/29/2016 21:29,0.164,
8/29/2016 21:59,0.171,
8/29/2016 22:29,0.105,
8/29/2016 22:59,0.107,
8/29/2016 23:29,0.149,
8/29/2016 23:59,0.117,
8/30/2016 0:29,0.092,
8/30/2016 0:59,0.129,
8/30/2016 1:29,0.133,
8/30/2016 1:59,0.083,
8/30/2016 2:29,0.124,
8/30/2016 2:59,0.115,
8/30/2016 3:29,0.108,
8/30/2016 3:59,0.094,
8/30/2016 4:29,0.152,
8/30/2016 4:59,0.154,
8/30/2016 5:29,0.160,
8/30/2016 5:59,0.150,
8/30/2016 6:29,0.171,
8/30/2016 6:59,0.191,
8/30/2016 7:29,0.159,
8/30/2016 7:59,0.121,
8/30/2016 8:29,0.184,
8/30/2016 8:59,0.195,
8/30/2016 9:29,0.210,
8/30/2016 9:59,0.166,
8/30/2016 10:29,0.225,
8/30/2016 10:59,0.213,
8/30/2016 11:29,0.121,
8/30/2016 11:59,0.174,
8/30/2016 12:29,0.139,
8/30/2016 12:59,0.134,
8/30/2016 13:29,0.138,
8/30/2016 13:59,0.137,
8/30/2016 14:29,0.086,
8/30/2016 14:59,0.030,
8/30/2016 15:29,0.063,
8/30/2016 15:59,0.071,
8/30/2016 16:29,0.082,
8/30/2016 16:59,0.030,
8/30/2016 17:29,0.096,
8/30/2016 17:59,0.096,
8/30/2016 18:29,0.090,
8/30/2016 18:59,0.030,
8/30/2016 19:29,0.101,
8/30/2016 19:59,0.067,
8/30/2016 20:29,0.030,
8/30/2016 20:59,0.030,
8/30/2016 21:29,0.098,
8/30/2016 21:59,0.122,
8/30/2016 22:29,0.091,
8/30/2016 22:59,0.070,
8/30/2016 23:29,0.030,
8/30/2016 23:59,0.095,
8/31/2016 0:29,0.135,
8/31/2016 0:59,0.096,
8/31/2016 1:29,0.030,
8/31/2016 1:59,0.072,
8/31/2016 2:29,0.077,
8/31/2016 2:59,0.079,
8/31/2016 3:29,0.131,
8/31/2016 3:59,0.119,
8/31/2016 4:29,0.065,
8/31/2016 4:59,0.030,
8/31/2016 5:29,0.030,
8/31/2016 5:59,0.030,
8/31/2016 6:29,0.030,
8/31/2016 6:59,0.107,
8/31/2016 7:29,0.068,
8/31/2016 7:59,0.113,
8/31/2016 8:29,0.179,
8/31/2016 8:59,0.127,
8/31/2016 9:29,0.156,
8/31/2016 9:59,0.205,
8/31/2016 10:29,0.159,
8/31/2016 10:59,0.102,
8/31/2016 11:29,0.151,
8/31/2016 11:59,0.135,
8/31/2016 12:29,0.106,
8/31/2016 12:59,0.155,
8/31/2016 13:29,0.111,
8/31/2016 13:59,0.134,
8/31/2016 14:29,0.097,
8/31/2016 14:59,0.061,
8/31/2016 15:29,0.030,
8/31/2016 15:59,0.091,
8/31/2016 16:29,0.030,
8/31/2016 16:59,0.030,
8/31/2016 17:29,0.030,
8/31/2016 17:59,0.030,
8/31/2016 18:29,0.030,
8/31/2016 18:59,0.030,
8/31/2016 19:29,0.030,
8/31/2016 19:59,0.030,
8/31/2016 20:29,0.030,
8/31/2016 20:59,0.065,
8/31/2016 21:29,0.126,
8/31/2016 21:59,0.030,
8/31/2016 22:29,0.030,
8/31/2016 22:59,0.097,
8/31/2016 23:29,0.076,
8/31/2016 23:59,0.030,
9/1/2016 0:29,0.030,
9/1/2016 0:59,0.086,
9/1/2016 1:29,0.103,
9/1/2016 1:59,0.073,
9/1/2016 2:29,0.069,
9/1/2016 2:59,0.118,
9/1/2016 3:29,0.117,
9/1/2016 3:59,0.030,
9/1/2016 4:29,0.071,
9/1/2016 4:59,0.095,
9/1/2016 5:29,0.030,
9/1/2016 5:59,0.030,
9/1/2016 6:29,0.030,
9/1/2016 6:59,0.081,
9/1/2016 7:29,0.083,
9/1/2016 7:59,0.077,
9/1/2016 8:29,0.030,
9/1/2016 8:59,0.030,
9/1/2016 9:29,0.030,
9/1/2016 9:59,0.030,
9/1/2016 10:29,0.134,
9/1/2016 10:59,0.030,
9/1/2016 11:29,0.081,
9/1/2016 11:59,0.084,
9/1/2016 12:29,0.141,
9/1/2016 12:59,0.080,
9/1/2016 13:29,0.081,
9/1/2016 13:59,0.114,
9/1/2016 14:29,0.067,
9/1/2016 14:59,0.078,
9/1/2016 15:29,0.111,
9/1/2016 15:59,0.063,
9/1/2016 16:29,0.030,
9/1/2016 16:59,0.096,
9/1/2016 17:29,0.030,
9/1/2016 17:59,0.061,
9/1/2016 18:29,0.030,
9/1/2016 18:59,0.030,
9/1/2016 19:29,0.119,
9/1/2016 19:59,0.030,
9/1/2016 20:29,0.088,
9/1/2016 20:59,0.287,1
9/1/2016 21:29,0.030,
9/1/2016 21:59,0.092,
9/1/2016 22:29,0.085,
9/1/2016 22:59,0.115,
9/1/2016 23:29,0.146,
9/1/2016 23:59,0.169,
9/2/2016 0:29,0.157,
9/2/2016 0:59,0.139,
9/2/2016 1:29,0.030,
9/2/2016 1:59,0.076,
9/2/2016 2:29,0.118,
9/2/2016 2:59,0.120,
9/2/2016 3:29,0.100,
9/2/2016 3:59,0.030,
9/2/2016 4:29,0.085,
9/2/2016 4:59,0.061,
9/2/2016 5:29,0.075,
9/2/2016 5:59,0.071,
9/2/2016 6:29,0.095,
9/2/2016 6:59,0.121,
9/2/2016 7:29,0.030,
9/2/2016 7:59,0.072,
9/2/2016 8:29,0.030,
9/2/2016 8:59,0.154,
9/2/2016 9:29,0.105,
9/2/2016 9:59,0.030,
9/2/2016 10:29,0.104,
9/2/2016 10:59,0.116,
9/2/2016 11:29,0.131,
9/2/2016 11:59,0.067,
9/2/2016 12:29,0.030,
9/2/2016 12:59,0.172,
9/2/2016 13:29,0.085,
9/2/2016 13:59,0.192,
9/2/2016 14:29,0.171,
9/2/2016 14:59,0.305,
9/2/2016 15:29,0.293,
9/2/2016 15:59,0.359,
9/2/2016 16:29,0.431,
9/2/2016 16:59,0.441,
9/2/2016 17:29,0.572,3
9/2/2016 17:59,0.395,
9/2/2016 18:29,0.455,
9/2/2016 18:59,0.577,
9/2/2016 19:29,0.160,
9/2/2016 19:59,0.236,
9/2/2016 20:29,0.261,
9/2/2016 20:59,0.310,
9/2/2016 21:29,0.272,
9/2/2016 21:59,0.354,
9/2/2016 22:29,0.138,
9/2/2016 22:59,0.487,
9/2/2016 23:29,0.126,
9/2/2016 23:59,0.163,
9/3/2016 0:29,0.134,
9/3/2016 0:59,0.128,
9/3/2016 1:29,0.181,
9/3/2016 1:59,0.157,
9/3/2016 2:29,0.164,
9/3/2016 2:59,0.166,
9/3/2016 3:29,0.166,
9/3/2016 3:59,0.162,
9/3/2016 4:29,0.153,
9/3/2016 4:59,0.146,
9/3/2016 5:29,0.134,
9/3/2016 5:59,0.130,
9/3/2016 6:29,0.110,
9/3/2016 6:59,0.107,
9/3/2016 7:29,0.133,
9/3/2016 7:59,0.091,
9/3/2016 8:29,0.101,
9/3/2016 8:59,0.126,
9/3/2016 9:29,0.161,
9/3/2016 9:59,0.133,
9/3/2016 10:29,0.154,
9/3/2016 10:59,0.130,
9/3/2016 11:29,0.130,
9/3/2016 11:59,0.175,
9/3/2016 12:29,0.139,
9/3/2016 12:59,0.115,
9/3/2016 13:29,0.124,
9/3/2016 13:59,0.141,
9/3/2016 14:29,0.110,
9/3/2016 14:59,0.137,
9/3/2016 15:29,0.170,
9/3/2016 15:59,0.165,
9/3/2016 16:29,0.164,
9/3/2016 16:59,0.171,
9/3/2016 17:29,0.151,
9/3/2016 17:59,0.167,
9/3/2016 18:29,0.215,
9/3/2016 18:59,0.168,
9/3/2016 19:29,0.144,
9/3/2016 19:59,0.128,
9/3/2016 20:29,0.142,
9/3/2016 20:59,0.161,
9/3/2016 21:29,0.131,
9/3/2016 21:59,0.163,
9/3/2016 22:29,0.149,
9/3/2016 22:59,0.175,
9/3/2016 23:29,0.195,
9/3/2016 23:59,0.171,
9/4/2016 0:29,0.190,
9/4/2016 0:59,0.189,
9/4/2016 1:29,0.199,
9/4/2016 1:59,0.168,
9/4/2016 2:29,0.195,
9/4/2016 2:59,0.214,
9/4/2016 3:29,0.228,
9/4/2016 3:59,0.230,
9/4/2016 4:29,0.220,
9/4/2016 4:59,0.221,
9/4/2016 5:29,0.209,
9/4/2016 5:59,0.202,
9/4/2016 6:29,0.226,
9/4/2016 6:59,0.247,
9/4/2016 7:29,0.271,
9/4/2016 7:59,0.235,
9/4/2016 8:29,0.257,
9/4/2016 8:59,0.240,
9/4/2016 9:29,0.265,
9/4/2016 9:59,0.271,
9/4/2016 10:29,0.255,
9/4/2016 10:59,0.275,
9/4/2016 11:29,0.268,
9/4/2016 11:59,0.313,
9/4/2016 12:29,0.260,
9/4/2016 12:59,0.292,
9/4/2016 13:29,0.284,
9/4/2016 13:59,0.280,
9/4/2016 14:29,0.281,
9/4/2016 14:59,0.255,
9/4/2016 15:29,0.286,
9/4/2016 15:59,0.292,
9/4/2016 16:29,0.274,
9/4/2016 16:59,0.277,
9/4/2016 17:29,0.285,
9/4/2016 17:59,0.360,
9/4/2016 18:29,0.277,
9/4/2016 18:59,0.311,
9/4/2016 19:29,0.311,
9/4/2016 19:59,0.347,
9/4/2016 20:29,0.359,
9/4/2016 20:59,0.289,
9/4/2016 21:29,0.306,
9/4/2016 21:59,0.285,
9/4/2016 22:29,0.268,
9/4/2016 22:59,0.271,
9/4/2016 23:29,0.285,
9/4/2016 23:59,0.271,
9/5/2016 0:29,0.264,
9/5/2016 0:59,0.268,
9/5/2016 1:29,0.292,
9/5/2016 1:59,0.304,
9/5/2016 2:29,0.297,
9/5/2016 2:59,0.269,
9/5/2016 3:29,0.286,
9/5/2016 3:59,0.286,
9/5/2016 4:29,0.294,
9/5/2016 4:59,0.296,
9/5/2016 5:29,0.277,
9/5/2016 5:59,0.303,
9/5/2016 6:29,0.298,
9/5/2016 6:59,0.296,
9/5/2016 7:29,0.277,
9/5/2016 7:59,0.312,
9/5/2016 8:29,0.328,
9/5/2016 8:59,0.342,
9/5/2016 9:29,0.291,
9/5/2016 9:59,0.311,
9/5/2016 10:29,0.347,
9/5/2016 10:59,0.318,
9/5/2016 11:29,0.349,
9/5/2016 11:59,0.327,
9/5/2016 12:29,0.342,
9/5/2016 12:59,0.298,
9/5/2016 13:29,0.287,
9/5/2016 13:59,0.349,
9/5/2016 14:29,0.310,
9/5/2016 14:59,0.333,
9/5/2016 15:29,0.304,
9/5/2016 15:59,0.344,
9/5/2016 16:29,0.321,
9/5/2016 16:59,0.376,
9/5/2016 17:29,0.457,
9/5/2016 17:59,0.371,
9/5/2016 18:29,0.414,
9/5/2016 18:59,0.511,
9/5/2016 19:29,0.337,
9/5/2016 19:59,0.360,
9/5/2016 20:29,0.328,
9/5/2016 20:59,0.334,
9/5/2016 21:29,0.367,
9/5/2016 21:59,0.341,
9/5/2016 22:29,0.308,
9/5/2016 22:59,0.286,
9/5/2016 23:29,0.302,
9/5/2016 23:59,0.266,
9/6/2016 0:29,0.268,
9/6/2016 0:59,0.289,
9/6/2016 1:29,0.267,
9/6/2016 1:59,0.259,
9/6/2016 2:29,0.267,
9/6/2016 2:59,0.266,
9/6/2016 3:29,0.247,
9/6/2016 3:59,0.255,
9/6/2016 4:29,0.224,
9/6/2016 4:59,0.197,
9/6/2016 5:29,0.249,
9/6/2016 5:59,0.218,
9/6/2016 6:29,0.235,
9/6/2016 6:59,0.254,
9/6/2016 7:29,0.259,
9/6/2016 7:59,0.253,
9/6/2016 8:29,0.265,
9/6/2016 8:59,0.201,
9/6/2016 9:29,0.234,
9/6/2016 9:59,0.230,
9/6/2016 10:29,0.249,
9/6/2016 10:59,0.259,
9/6/2016 11:29,0.287,
9/6/2016 11:59,0.269,
9/6/2016 12:29,0.269,
9/6/2016 12:59,0.282,
9/6/2016 13:29,0.271,
9/6/2016 13:59,0.328,
9/6/2016 14:29,0.365,
9/6/2016 14:59,0.470,
9/6/2016 15:29,0.264,
9/6/2016 15:59,0.538,3
9/6/2016 16:29,0.466,
9/6/2016 16:59,0.300,
9/6/2016 17:29,0.276,
9/6/2016 17:59,0.278,
9/6/2016 18:29,0.290,
9/6/2016 18:59,0.261,
9/6/2016 19:29,0.346,
9/6/2016 19:59,0.279,
9/6/2016 20:29,0.287,
9/6/2016 20:59,0.248,
9/6/2016 21:29,0.266,
9/6/2016 21:59,0.191,
9/6/2016 22:29,0.214,
9/6/2016 22:59,0.212,
9/6/2016 23:29,0.129,
9/6/2016 23:59,0.244,
9/7/2016 0:29,0.208,
9/7/2016 0:59,0.192,
9/7/2016 1:29,0.183,
9/7/2016 1:59,0.185,
9/7/2016 2:29,0.163,
9/7/2016 2:59,0.169,
9/7/2016 3:29,0.139,
9/7/2016 3:59,0.158,
9/7/2016 4:29,0.155,
9/7/2016 4:59,0.102,
9/7/2016 5:29,0.151,
9/7/2016 5:59,0.131,
9/7/2016 6:29,0.145,
9/7/2016 6:59,0.102,
9/7/2016 7:29,0.205,
9/7/2016 7:59,0.213,
9/7/2016 8:29,0.173,
9/7/2016 8:59,0.128,
9/7/2016 9:29,0.183,
9/7/2016 9:59,0.187,
9/7/2016 10:29,0.208,
9/7/2016 10:59,0.181,
9/7/2016 11:29,0.176,
9/7/2016 11:59,0.177,
9/7/2016 12:29,0.192,
9/7/2016 12:59,0.178,
9/7/2016 13:29,0.204,
9/7/2016 13:59,0.183,
9/7/2016 14:29,0.257,
9/7/2016 14:59,0.406,3
9/7/2016 15:29,0.361,
9/7/2016 15:59,0.418,3
9/7/2016 16:29,0.230,
9/7/2016 16:59,0.169,
9/7/2016 17:29,0.190,
9/7/2016 17:59,0.177,
9/7/2016 18:29,0.240,
9/7/2016 18:59,0.167,
9/7/2016 19:29,0.215,
9/7/2016 19:59,0.104,
9/7/2016 20:29,0.115,
9/7/2016 20:59,0.189,
9/7/2016 21:29,0.132,
